Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
6/18/14,walking,walking,2014-06-18T18:15:35-07:00,2014-06-18T18:18:14-07:00,159,0.086,236,0
6/18/14,walking,walking,2014-06-18T21:14:05-07:00,2014-06-18T21:16:55-07:00,170,0.122,227,0
6/18/14,walking,walking,2014-06-18T21:22:04-07:00,2014-06-18T21:27:45-07:00,341,0.173,441,0
6/18/14,cycling,cycling,2014-06-18T21:57:20-07:00,2014-06-18T22:03:22-07:00,362,1.545,0,0
6/19/14,cycling,cycling,2014-06-19T09:29:26-07:00,2014-06-19T09:38:07-07:00,521,1.125,0,0
6/19/14,walking,walking,2014-06-19T09:38:07-07:00,2014-06-19T09:38:36-07:00,29,0.009,29,0
6/19/14,transport,transport,2014-06-19T11:17:26-07:00,2014-06-19T11:20:49-07:00,203,0.425,0,0
6/19/14,walking,walking,2014-06-19T11:20:49-07:00,2014-06-19T11:27:12-07:00,383,0.177,449,0
6/19/14,transport,transport,2014-06-19T14:58:04-07:00,2014-06-19T15:02:47-07:00,283,0.487,0,0
6/19/14,walking,walking,2014-06-19T15:02:54-07:00,2014-06-19T15:03:54-07:00,60,0.041,132,0
6/19/14,walking,walking,2014-06-19T15:38:30-07:00,2014-06-19T15:42:32-07:00,242,0.173,322,0
6/19/14,walking,walking,2014-06-19T15:43:18-07:00,2014-06-19T15:43:48-07:00,30,0.019,61,0
6/19/14,cycling,cycling,2014-06-19T17:04:00-07:00,2014-06-19T17:11:18-07:00,438,1.127,0,0
6/19/14,cycling,cycling,2014-06-19T17:42:45-07:00,2014-06-19T17:46:30-07:00,225,0.580,0,0
6/19/14,transport,transport,2014-06-19T17:46:30-07:00,2014-06-19T18:01:26-07:00,896,4.312,0,0
6/19/14,walking,walking,2014-06-19T18:09:08-07:00,2014-06-19T18:09:38-07:00,30,0.009,20,0
6/19/14,transport,transport,2014-06-19T18:10:37-07:00,2014-06-19T18:26:46-07:00,969,7.962,0,0
6/19/14,walking,walking,2014-06-19T18:30:18-07:00,2014-06-19T18:37:32-07:00,434,0.414,683,0
6/19/14,walking,walking,2014-06-19T18:41:03-07:00,2014-06-19T18:42:36-07:00,93,0.053,171,0
6/19/14,walking,walking,2014-06-19T19:00:00-07:00,2014-06-19T19:03:54-07:00,234,0.171,366,0
6/19/14,walking,walking,2014-06-19T21:59:02-07:00,2014-06-19T22:00:33-07:00,91,0.035,111,0
6/19/14,walking,walking,2014-06-19T22:03:01-07:00,2014-06-19T22:07:43-07:00,282,0.142,287,0
6/19/14,walking,walking,2014-06-19T22:13:03-07:00,2014-06-19T22:13:33-07:00,30,0.012,41,0
6/19/14,transport,transport,2014-06-19T22:22:14-07:00,2014-06-19T22:52:16-07:00,1802,11.900,0,0
6/19/14,walking,walking,2014-06-19T22:52:16-07:00,2014-06-19T22:54:16-07:00,120,0.069,173,0
6/19/14,transport,transport,2014-06-19T22:54:16-07:00,2014-06-19T22:58:44-07:00,268,0.634,0,0
6/19/14,walking,walking,2014-06-19T23:00:16-07:00,2014-06-19T23:01:46-07:00,90,0.047,152,0
6/21/14,walking,walking,2014-06-21T09:39:09-07:00,2014-06-21T09:39:39-07:00,30,0.009,30,0
6/21/14,transport,transport,2014-06-21T18:00:27-07:00,2014-06-21T19:04:58-07:00,3871,56.720,0,0
6/21/14,walking,walking,2014-06-21T19:05:58-07:00,2014-06-21T19:07:58-07:00,120,0.085,182,0
6/21/14,transport,transport,2014-06-21T23:33:10-07:00,2014-06-21T23:59:59-07:00,1609,33.252,0,0
6/22/14,transport,transport,2014-06-22T00:00:00-07:00,2014-06-22T00:36:35-07:00,2195,28.962,0,0
6/22/14,walking,walking,2014-06-22T00:36:34-07:00,2014-06-22T00:41:35-07:00,301,0.214,520,0
6/22/14,walking,walking,2014-06-22T00:44:35-07:00,2014-06-22T00:47:05-07:00,150,0.086,184,0
6/22/14,transport,transport,2014-06-22T04:36:44-07:00,2014-06-22T04:49:53-07:00,789,2.320,0,0
6/22/14,walking,walking,2014-06-22T04:54:14-07:00,2014-06-22T04:55:44-07:00,90,0.041,133,0
6/22/14,running,running,2014-06-22T19:51:29-07:00,2014-06-22T20:14:56-07:00,1407,2.630,3348,0
6/22/14,walking,walking,2014-06-22T20:14:56-07:00,2014-06-22T20:15:26-07:00,30,0.012,40,0
6/22/14,walking,walking,2014-06-22T20:17:25-07:00,2014-06-22T20:21:13-07:00,228,0.200,271,0
